"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-04-04","09:35:00",4127.94,"1 Apr 4 4110 P STO 3.15 | 1 Apr 4 4150 C STO 2.25 | 1 Apr 4 4085 P BTO 0.60 | 1 Apr 4 4175 C BTO 0.25",435,4100.6,"2023-04-04","16:00:00",940,"Expired",-510,1,323995.12,2065,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,6.35,98,18.94,19.04,3.52,-0.09,17.24,-359.77
"2023-04-04","09:32:00",4128.54,"1 Apr 4 4110 P STO 3.20 | 1 Apr 4 4085 P BTO 0.60",245,4100.6,"2023-04-04","16:00:00",940,"Expired",-697.5,1,323297.62,2255,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,5.33,195,18.93,19.04,3.52,0.51,32.65,-716.33
"2023-04-03","09:45:00",4111.31,"1 Apr 3 4045 P BTO 0.40",-40,4124.51,"2023-04-03","16:00:00",0,"Expired",-40,1,323481.18,40,"Blackswan hedge",0,0,0,0,19.39,18.56,-7.11,9.11,0,-100
"2023-04-03","09:35:00",4109.31,"2 Apr 12 4040 P STO 21.35 | 2 Apr 12 4170 C STO 19.45 | 2 Apr 26 4040 P BTO 40.25 | 2 Apr 26 4170 C BTO 40.45",-4000,4116.33,"2023-04-11","13:12:00",-4405,"Below Short/Long Ratio",789.52,2,325197.58,8000,"A New 9/23 mod2",14.24,6.24,0.51,0.076,19.47,18.75,-7.11,7.11,13.62,-2.25
"2023-04-03","09:35:00",4109.31,"1 Apr 3 4085 P STO 2.85 | 1 Apr 3 4130 C STO 2.35 | 1 Apr 3 4060 P BTO 0.70 | 1 Apr 3 4160 C BTO 0.20",410,4124.51,"2023-04-03","16:00:00",0,"Expired",405,1,323886.18,2590,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,5.78,1,19.47,18.56,-7.11,7.11,100,-92.68
"2023-04-03","09:32:00",4106.66,"1 Apr 3 4090 P STO 4.50 | 1 Apr 3 4065 P BTO 1.10",325,4124.51,"2023-04-03","16:00:00",0,"Expired",322.5,1,324208.68,2175,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,4.09,1,19.54,18.56,-7.11,4.46,100,-27.69
"2023-03-31","15:48:00",4097.03,"1 Mar 31 4100 C BTO 2.70 | 1 Mar 31 4095 P BTO 2.75",-565,4109.31,"2023-03-31","16:00:00",-931,"Expired",363.5,1,315465.18,565,"R6. MOC straddle/EOD last 12 min - Max cap 1000",2.5,0,0,0,18.74,18.87,5.35,40.85,113.27,-34.51
"2023-03-31","15:45:00",4095.95,"4 Mar 31 4105 C BTO 1.20 | 4 Mar 31 4085 P BTO 0.85",-215,4109.31,"2023-03-31","16:00:00",-431,"Expired",849.6,4,312013.94,860,"R2. EOM 3:45pm Strangle 2.0 - Max cap 1000",14.4,0,0,0,18.74,18.87,5.35,39.77,206.98,-65.12
"2023-03-31","14:00:00",4085.82,"1 Mar 31 4080 P STO 4.05 | 1 Mar 31 4040 P BTO 0.25",370,4109.31,"2023-03-31","16:00:00",0,"Expired",367.5,1,320177.68,3630,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,16.2,1,18.72,18.87,5.35,29.64,100,-12.16
"2023-03-31","11:15:00",4078.33,"2 Mar 31 4105 C STO 0.70 | 1 Mar 31 4075 C BTO 9.50 | 1 Mar 31 4135 C BTO 0.10",-830,4109.31,"2023-03-31","16:00:00",-2569,"Expired",1734,1,317199.18,830,"R9. MAD ORB Replacement Bfly",5,0,0.15,0.265,18.75,18.87,5.35,22.15,209.52,-3.61
"2023-03-31","10:45:00",4076.45,"1 Mar 31 4075 C BTO 8.55 | 1 Mar 31 4155 C BTO 0.05 | 2 Mar 31 4115 C STO 0.25",-815,4109.31,"2023-03-31","16:00:00",-3431,"Expired",2611,1,319810.18,815,"R2. Jiji ORB Call Butterfly",5,0,0.06,0.006,18.69,18.87,5.35,20.27,344.79,-23.93
"2023-03-31","10:39:00",4073.62,"1 Mar 31 4075 C BTO 7.20 | 1 Mar 31 4095 C STO 1.35",-595,4106.81,"2023-03-31","15:56:00",-1990,"Exited at Specified Time",1389.88,1,311164.34,1030,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.19,0.386,18.73,18.66,5.35,17.44,234.45,-10.08
"2023-03-31","10:39:00",4073.62,"1 Mar 31 4065 P BTO 4.35",-445,4085.91,"2023-03-31","12:00:00",-185,"Underlying Price Move Up",-262.56,1,310330.98,1030,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,18.73,18.63,5.35,17.44,0,-58.43
"2023-03-31","09:45:00",4068.94,"1 Mar 31 3990 P BTO 0.40",-40,4109.31,"2023-03-31","16:00:00",0,"Expired",-40,1,311973.94,40,"Blackswan hedge",0,0,0,0,18.82,18.87,5.35,12.76,12.5,-100
"2023-03-31","09:41:00",4069.74,"1 Mar 31 4070 C BTO 8.25 | 1 Mar 31 4110 C STO 0.35",-800,4109.31,"2023-03-31","16:00:00",-3931,"Expired",3127.74,1,315101.68,1490,"McRib Deluxe - 1 Con",3.26,0,0.04,0.016,18.83,18.87,5.35,13.56,394.38,-9.38
"2023-03-31","09:41:00",4069.74,"1 Mar 31 4065 P BTO 7.25 | 1 Mar 31 3985 P STO 0.35",-700,4086.6,"2023-03-31","12:01:00",-150,"Underlying Price Move Up",-556.52,1,309774.46,1490,"McRib Deluxe - 1 Con",3.26,3.26,0.05,0.059,18.83,18.64,5.35,13.56,3.57,-77.14
"2023-03-31","09:32:00",4064.63,"1 Mar 31 4055 P BTO 6.00 | 1 Mar 31 4055 C BTO 14.75",-2085,4109.31,"2023-03-31","16:00:00",-5431,"Expired",3343.5,1,323521.18,2085,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,18.95,18.87,5.35,8.45,171.22,0
"2023-03-30","12:38:00",4036.37,"1 Apr 4 4025 P STO 24.15 | 1 Apr 4 4015 P BTO 20.75",335,4100.6,"2023-04-04","16:00:00",0,"Expired",331.44,1,324540.12,665,"New JonE 42 Delta",3.56,0,1.16,1,20.08,19.04,18.93,-10.37,100,-7.46
"2023-03-30","09:45:00",4051.61,"1 Mar 30 3980 P BTO 0.40",-40,4050.83,"2023-03-30","16:00:00",0,"Expired",-40,1,312183.04,40,"Blackswan hedge",0,0,0,0,19.01,19.06,18.93,4.87,12.5,-100
"2023-03-30","09:32:00",4053.16,"1 Mar 30 4045 P BTO 6.95 | 1 Mar 30 4045 C BTO 14.65",-2170,4050.83,"2023-03-30","16:00:00",-583,"Expired",-1589.5,1,310593.54,2170,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.03,19.06,18.93,6.42,1.15,-77.42
"2023-03-29","15:40:00",4023.89,"1 Mar 30 4025 P STO 14.60 | 1 Mar 30 4065 C STO 1.70 | 1 Apr 3 4025 P BTO 27.55 | 1 Apr 5 4065 C BTO 17.85",-2930,4053.2,"2023-03-30","10:04:00",-3525,"Profit Target",585,1,312223.04,2930,"R5. Jeevan Double Calender 20%  - Wed only - 1 con",5,5,0.36,0.134,19.24,19.25,28.26,24.36,20.99,-1.54
"2023-03-29","14:55:00",4020.62,"1 Mar 29 4015 P STO 2.00 | 1 Mar 29 3975 P BTO 0.10",180,4027.81,"2023-03-29","16:00:00",0,"Expired",177.5,1,311379.54,3820,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,20,1,19.14,19.13,28.26,21.09,100,-88.89
"2023-03-29","11:17:00",4007.99,"2 Mar 29 4035 C STO 0.75 | 1 Mar 29 4005 C BTO 10.50 | 1 Mar 29 4065 C BTO 0.10",-920,4027.81,"2023-03-29","16:00:00",-2281,"Expired",1356,1,311202.04,920,"R9. MAD ORB Replacement Bfly",5,0,0.14,0.005,19.21,19.13,28.26,8.46,173.91,-22.28
"2023-03-29","10:05:00",4016.79,"1 Mar 29 4020 C BTO 8.85 | 1 Mar 29 4060 C STO 0.30",-865,4027.81,"2023-03-29","16:00:00",-781,"Expired",-87.26,1,309846.04,1795,"McRib Deluxe - 1 Con",3.26,0,0.03,0.007,19.14,19.13,28.26,17.26,27.75,-84.39
"2023-03-29","10:05:00",4016.79,"1 Mar 29 4015 P BTO 9.65 | 1 Mar 29 3935 P STO 0.35",-940,4026.63,"2023-03-29","15:45:00",-5,"Exited at Specified Time",-941.52,1,309933.3,1795,"McRib Deluxe - 1 Con",3.26,3.26,0.04,0.25,19.14,19.24,28.26,17.26,71.81,-98.4
"2023-03-29","09:45:00",4013.63,"1 Mar 29 3930 P BTO 0.40",-40,4027.81,"2023-03-29","16:00:00",0,"Expired",-40,1,311638.04,40,"Blackswan hedge",0,0,0,0,19.35,19.13,28.26,14.1,12.5,-100
"2023-03-29","09:32:00",4010.29,"1 Mar 29 4000 P BTO 7.35 | 1 Mar 29 4000 C BTO 17.35",-2480,4027.81,"2023-03-29","16:00:00",-2781,"Expired",298.5,1,311678.04,2480,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,19.22,19.13,28.26,10.76,25,-44.96
"2023-03-28","10:09:00",3976.12,"1 Mar 28 3955 P STO 4.45 | 1 Mar 28 3930 P BTO 1.05",325,3971.27,"2023-03-28","16:00:00",0,"Expired",322.5,1,310180.42,2175,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,4.24,1,20.45,20.06,-3.4,1.99,100,-132.31
"2023-03-28","09:45:00",3970.45,"1 Mar 28 3900 P BTO 0.35",-35,3971.27,"2023-03-28","16:00:00",0,"Expired",-35,1,310145.42,35,"Blackswan hedge",0,0,0,0,20.73,20.06,-3.4,-3.68,14.29,-100
"2023-03-28","09:35:00",3969.81,"1 Mar 28 3945 P STO 4.30 | 1 Mar 28 3995 C STO 3.25 | 1 Mar 28 3920 P BTO 1.05 | 1 Mar 28 4020 C BTO 0.50",580,3971.27,"2023-03-28","16:00:00",0,"Expired",575,1,310720.42,1920,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,4.87,1,20.89,20.06,-3.4,-4.32,100,-5.17
"2023-03-27","15:05:00",3992.87,"1 Mar 29 3950 P STO 9.20 | 1 Mar 29 4030 C STO 7.90 | 1 Mar 31 3950 P BTO 18.15 | 1 Mar 31 4030 C BTO 16.55",-1763,4016.56,"2023-03-29","14:45:00",-1962,"Exited at Specified Time",193.8,1,310874.82,1763,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.49,0.03,20.68,19.18,11.94,9.94,16.28,-4.99
"2023-03-27","10:10:00",3993.14,"1 Mar 29 3965 P STO 17.00 | 1 Mar 29 4070 C STO 2.55 | 1 Mar 31 3965 P BTO 25.65 | 1 Mar 31 4070 C BTO 6.70",-1295,4015.58,"2023-03-29","14:38:00",-975,"Below Short/Long Ratio",-334.4,1,310681.02,1295,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.6,0.015,21.24,19.18,11.94,10.21,10.42,-23.55
"2023-03-27","09:45:00",3999.77,"1 Mar 27 3910 P BTO 0.40",-40,3977.53,"2023-03-27","16:00:00",0,"Expired",-40,1,312058.42,40,"Blackswan hedge",0,0,0,0,21.12,20.77,11.94,16.84,37.5,-100
"2023-03-27","09:32:00",3994.71,"1 Mar 27 3985 P BTO 9.80 | 1 Mar 27 3985 C BTO 19.55",-2945,3977.53,"2023-03-27","16:00:00",-747,"Expired",-2200.5,1,309857.92,2945,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,21.36,20.77,11.94,11.78,7.13,-85.74
"2023-03-24","14:35:00",3962,"1 Mar 24 3955 P STO 5.95 | 1 Mar 24 3915 P BTO 0.70",515,3970.99,"2023-03-24","16:00:00",0,"Expired",512.5,1,310533.42,3485,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,8.5,1,22.08,21.76,-9.51,22.79,100,-24.27
"2023-03-24","11:47:00",3943.98,"1 Mar 24 3945 C BTO 14.35 | 1 Mar 24 4025 C BTO 0.20 | 2 Mar 24 3985 C STO 1.95",-1070,3970.99,"2023-03-24","16:00:00",-2599,"Expired",1524,1,312057.42,1070,"R2. Jiji ORB Call Butterfly",5,0,0.27,0.004,23.02,21.76,-9.51,4.77,142.9,-37.38
"2023-03-24","09:45:00",3920.22,"1 Mar 24 3795 P BTO 0.40",-40,3970.99,"2023-03-24","16:00:00",0,"Expired",-40,1,312017.42,40,"Blackswan hedge",0,0,0,0,24.16,21.76,-9.51,-18.99,75,-100
"2023-03-24","09:35:00",3926.58,"1 Mar 24 3885 P STO 6.15 | 1 Mar 24 3965 C STO 4.80 | 1 Mar 24 3860 P BTO 2.45 | 1 Mar 24 3990 C BTO 1.45",685,3970.99,"2023-03-24","16:00:00",599,"Expired",81,1,312098.42,1815,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,2.81,59,23.97,21.76,-9.51,-12.63,91.24,-35.04
"2023-03-23","11:51:00",4000.03,"1 Mar 23 3990 P BTO 7.00 | 1 Mar 23 4000 C BTO 11.00 | 1 Mar 23 4020 C STO 3.20",-1490,3948.72,"2023-03-23","16:00:00",-4128,"Expired",2634.64,1,312985.42,1490,"Ric Intraday swan net",3.36,0,0.18,0.001,20.35,22.87,22.24,40.82,372.48,-7.38
"2023-03-23","11:15:00",4003.51,"2 Mar 23 4030 C STO 2.45 | 1 Mar 23 4000 C BTO 13.45 | 1 Mar 23 4060 C BTO 0.25",-890,3948.72,"2023-03-23","16:00:00",0,"Expired",-895,1,312050.42,890,"R9. MAD ORB Replacement Bfly",5,0,0.36,1,20.33,22.87,22.24,44.3,0,-100
"2023-03-23","10:46:00",3988.25,"1 Mar 23 3990 C BTO 10.75 | 1 Mar 23 4070 C BTO 0.10 | 2 Mar 23 4030 C STO 0.65",-960,3948.72,"2023-03-23","16:00:00",0,"Expired",-965,1,310350.78,960,"R2. Jiji ORB Call Butterfly",5,0,0.12,1,20.44,22.87,22.24,29.04,68.23,-100
"2023-03-23","10:30:00",3982.06,"1 Mar 23 3980 C BTO 13.55 | 1 Mar 23 4000 C STO 4.60",-905,3965.7,"2023-03-23","13:27:00",-405,"Underlying Price Move Down",-505.12,1,312222.3,1750,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.34,0.236,20.61,22.27,22.24,22.85,63.54,-56.91
"2023-03-23","10:30:00",3982.06,"1 Mar 23 3970 P BTO 8.45",-855,3995.47,"2023-03-23","10:50:00",-495,"Underlying Price Move Up",-362.56,1,312727.42,1750,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,20.61,20.36,22.24,22.85,8.77,-42.11
"2023-03-23","09:45:00",3973.4,"1 Mar 23 3865 P BTO 0.40",-40,3948.72,"2023-03-23","16:00:00",0,"Expired",-40,1,312945.42,40,"Blackswan hedge",0,0,0,0,20.73,22.87,22.24,14.19,225,-100
"2023-03-23","09:44:00",3974.17,"1 Mar 23 3980 C BTO 10.60 | 1 Mar 23 4020 C STO 0.75",-995,3954.24,"2023-03-23","14:25:00",-95,"Underlying Price Move Down",-906.52,1,311315.78,2105,"McRib Deluxe - 1 Con",3.26,3.26,0.07,0.087,20.69,22.81,22.24,14.96,143.72,-89.45
"2023-03-23","09:44:00",3974.17,"1 Mar 23 3970 P BTO 12.00 | 1 Mar 23 3890 P STO 0.90",-1120,3991.73,"2023-03-23","10:47:00",-505,"Underlying Price Move Up",-621.52,1,313089.98,2105,"McRib Deluxe - 1 Con",3.26,3.26,0.08,0.088,20.69,20.41,22.24,14.96,12.05,-54.02
"2023-03-23","09:35:00",3969.72,"1 Mar 23 3960 P BTO 11.30 | 1 Mar 23 3960 C BTO 20.15",-3155,3948.72,"2023-03-23","16:00:00",-1128,"Expired",-2029.5,1,310020.92,3155,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,20.83,22.87,22.24,10.51,57.21,-81.77
"2023-03-22","14:06:00",4025.21,"1 Mar 22 4005 P STO 13.90 | 1 Mar 22 3965 P BTO 4.45",935,3985.21,"2023-03-22","15:05:00",1915,"Put Tested",-985,1,315008.02,3065,"4. MAD Afternoon Bullish PCS 40 wide",2.5,2.5,3.12,4.575,20.4,21.35,-0.83,23.17,60.96,-102.67
"2023-03-22","10:30:00",4012.88,"1 Mar 22 4005 P BTO 23.90",-2400,4025.21,"2023-03-22","14:06:00",-1390,"Underlying Price Move Up",-1012.56,1,315543.62,3295,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,20.36,20.4,-0.83,10.84,50.83,-42.08
"2023-03-22","10:30:00",4012.88,"1 Mar 22 4015 C BTO 26.25 | 1 Mar 22 4035 C STO 17.30",-905,3996.03,"2023-03-22","12:23:00",-710,"Underlying Price Move Down",-200.12,1,317457.7,3295,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.66,0.626,20.36,21.13,-0.83,10.84,0,-21.55
"2023-03-22","09:46:00",3997.38,"1 Mar 22 4005 C BTO 23.30 | 1 Mar 22 4045 C STO 8.40",-1500,3975.99,"2023-03-22","15:09:00",-250,"Underlying Price Move Down",-1256.52,1,313751.5,3560,"McRib Deluxe - 1 Con",3.26,3.26,0.36,0.133,20.8,21.8,-0.83,-4.66,68,-82.67
"2023-03-22","09:46:00",3997.38,"1 Mar 22 3990 P BTO 23.05 | 1 Mar 22 3910 P STO 2.45",-2070,4018.36,"2023-03-22","14:01:00",-1175,"Underlying Price Move Up",-901.52,1,316556.18,3560,"McRib Deluxe - 1 Con",3.26,3.26,0.11,0.088,20.8,20.41,-0.83,-4.66,17.39,-42.75
"2023-03-22","09:45:00",3996.95,"1 Mar 22 3865 P BTO 0.40",-40,3936.97,"2023-03-22","16:00:00",0,"Expired",-40,1,313711.5,40,"Blackswan hedge",0,0,0,0,20.82,22.3,-0.83,-5.09,75,-100
"2023-03-21","11:15:00",3986.68,"2 Mar 21 4010 C STO 2.15 | 1 Mar 21 3980 C BTO 13.80 | 1 Mar 21 4040 C BTO 0.20",-980,4002.87,"2023-03-21","16:00:00",-2287,"Expired",1302,1,317551.68,980,"R9. MAD ORB Replacement Bfly",5,0,0.31,0.004,21.87,21.46,24.32,10.79,159.69,-52.55
"2023-03-21","10:33:00",3981.11,"1 Mar 21 3970 P BTO 6.95 | 1 Mar 21 3980 C BTO 12.10 | 1 Mar 21 4000 C STO 4.15",-1500,4002.87,"2023-03-21","16:00:00",-2000,"Expired",496.64,1,318048.32,1500,"Ric Intraday swan net",3.36,0,0.22,0.032,22.13,21.46,24.32,5.22,40.67,-53
"2023-03-21","10:30:00",3979.64,"1 Mar 21 3980 C BTO 11.50 | 1 Mar 21 4000 C STO 3.95",-765,4004.15,"2023-03-21","15:56:00",-1975,"Exited at Specified Time",1204.88,1,316249.68,1535,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",3.56,1.56,0.34,0.196,22.28,21.56,24.32,3.75,160.78,-41.18
"2023-03-21","10:30:00",3979.64,"1 Mar 21 3970 P BTO 7.70",-780,3984.92,"2023-03-21","14:27:00",-105,"Stop Loss",-677.56,1,316186.32,1535,"R3. Mr. Tea's RIC (No Mondays, no Short Put) - 1 con",1.78,0.78,0,0,22.28,21.61,24.32,3.75,16.67,-86.54
"2023-03-21","09:46:00",3992.71,"1 Mar 21 3990 P BTO 11.60 | 1 Mar 21 3910 P STO 0.35",-1135,4008.89,"2023-03-21","15:45:00",0,"Exited at Specified Time",-1141.52,1,315044.8,2140,"McRib Deluxe - 1 Con",3.26,3.26,0.03,0.333,22.4,21.33,24.32,16.82,83.7,-99.12
"2023-03-21","09:46:00",3992.71,"1 Mar 21 3995 C BTO 10.80 | 1 Mar 21 4035 C STO 0.75",-1015,3972.15,"2023-03-21","11:47:00",-205,"Underlying Price Move Down",-816.52,1,316863.88,2140,"McRib Deluxe - 1 Con",3.26,3.26,0.07,0.065,22.4,22.54,24.32,16.82,11.33,-78.82
"2023-03-21","09:45:00",3990.54,"1 Mar 21 3910 P BTO 0.35",-35,4002.87,"2023-03-21","16:00:00",0,"Expired",-35,1,318013.32,35,"Blackswan hedge",0,0,0,0,22.47,21.46,24.32,14.65,57.14,-100
"2023-03-21","09:34:00",3994.06,"1 Mar 21 3975 P BTO 6.60 | 1 Mar 21 3975 C BTO 24.70",-3140,4002.87,"2023-03-21","16:00:00",-2787,"Expired",-355.5,1,317657.82,3140,"R3. Jeevan  Vix DOWN Straddle $32 Limit Max GAP .9%",2.5,0,0,0,22.49,21.46,24.32,18.17,9.55,-62.26
"2023-03-20","15:05:00",3943.41,"1 Mar 22 3875 P STO 16.40 | 1 Mar 22 4005 C STO 13.30 | 1 Mar 24 3875 P BTO 25.90 | 1 Mar 24 4005 C BTO 21.40",-1763,4024.93,"2023-03-22","14:45:00",-1912,"Exited at Specified Time",143.8,1,315993.02,1763,"Gabo - DC SPX 2/4 Monday - No VIX",2.6,2.6,0.63,0.601,24.34,20.31,0.83,25.94,25.35,-11.8
"2023-03-20","14:00:00",3945.78,"1 Mar 20 3940 P STO 5.70 | 1 Mar 20 3900 P BTO 0.60",500,3951.57,"2023-03-20","16:00:00",0,"Expired",497.5,1,317420.4,3500,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,9.5,1,24.61,24.11,0.83,28.31,100,-58
"2023-03-20","11:15:00",3947.69,"2 Mar 20 3975 C STO 3.45 | 1 Mar 20 3945 C BTO 14.40 | 1 Mar 20 4005 C BTO 0.40",-800,3951.57,"2023-03-20","16:00:00",-657,"Expired",-148,1,316645.9,800,"R9. MAD ORB Replacement Bfly",5,0,0.47,0.016,24.6,24.11,0.83,30.22,31.88,-77.5
"2023-03-20","10:50:00",3944.08,"1 Mar 20 3945 C BTO 13.50 | 1 Mar 20 4025 C BTO 0.10 | 2 Mar 20 3985 C STO 1.60",-1045,3951.57,"2023-03-20","16:00:00",-657,"Expired",-393,1,316252.9,1045,"R2. Jiji ORB Call Butterfly",5,0,0.24,0.016,24.63,24.11,0.83,26.61,35.41,-81.82
"2023-03-20","10:10:00",3931.48,"1 Mar 22 3890 P STO 29.70 | 1 Mar 22 4055 C STO 4.00 | 1 Mar 24 3890 P BTO 38.60 | 1 Mar 24 4055 C BTO 7.80",-1285,4008.77,"2023-03-22","14:40:00",-1605,"Exited at Specified Time",305.6,1,315849.22,1285,"R7. Gabo - DC SPX Lunes 2/4 VIX 9D",7.2,7.2,0.73,0.212,25.4,20.81,0.83,14.01,38.52,-2.33
"2023-03-20","09:45:00",3923.43,"1 Mar 20 3810 P BTO 0.40",-40,3951.57,"2023-03-20","16:00:00",0,"Expired",-40,1,316212.9,40,"Blackswan hedge",0,0,0,0,26.1,24.11,0.83,5.96,25,-100
"2023-03-20","09:35:00",3923.5,"1 Mar 20 3880 P STO 6.70 | 1 Mar 20 3960 C STO 5.35 | 1 Mar 20 3855 P BTO 3.10 | 1 Mar 20 3985 C BTO 1.60",715,3951.57,"2023-03-20","16:00:00",0,"Expired",710,1,316922.9,1785,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,2.56,1,26.19,24.11,0.83,6.03,100,-19.58
"2023-03-17","10:04:00",3956.52,"1 Mar 17 3930 P STO 6.10 | 1 Mar 17 3905 P BTO 2.25",370,3916.64,"2023-03-17","16:00:00",1336,"Expired",-968.5,1,316223.9,2130,"9. MAD VIX UP 5/40 Opening Put Spread",2.5,0,2.71,274,23.34,25.56,-1.59,-2.17,0,-395.95
"2023-03-17","09:45:00",3948.53,"1 Mar 17 3840 P BTO 0.35",-35,3916.64,"2023-03-17","16:00:00",0,"Expired",-35,1,316188.9,35,"Blackswan hedge",0,0,0,0,23.66,25.56,-1.59,-10.16,228.57,-100
"2023-03-17","09:35:00",3946,"1 Mar 17 3905 P STO 5.60 | 1 Mar 17 3985 C STO 4.25 | 1 Mar 17 3880 P BTO 2.25 | 1 Mar 17 4010 C BTO 1.30",610,3916.64,"2023-03-17","16:00:00",0,"Expired",605,1,316793.9,1890,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,2.77,1,23.94,25.56,-1.59,-12.69,100,-63.11
"2023-03-16","14:00:00",3950.78,"1 Mar 16 3940 P STO 5.00 | 1 Mar 16 3900 P BTO 0.65",425,3960.28,"2023-03-16","16:00:00",0,"Expired",422.5,1,315215.4,3575,"4. MAD Afternoon Bullish PCS 40 wide",2.5,0,7.69,1,23.63,23.12,-13,71.85,100,-75.29
"2023-03-16","11:15:00",3919.3,"2 Mar 16 3945 C STO 4.35 | 1 Mar 16 3915 C BTO 16.20 | 1 Mar 16 3975 C BTO 0.75",-835,3960.28,"2023-03-16","16:00:00",-1472,"Expired",632,1,316632.9,835,"R9. MAD ORB Replacement Bfly",5,0,0.51,0.71,24.31,23.12,-13,40.37,137.13,0
"2023-03-16","10:53:00",3909.78,"1 Mar 16 3910 C BTO 14.65 | 1 Mar 16 3990 C BTO 0.20 | 2 Mar 16 3950 C STO 2.50",-990,3960.28,"2023-03-16","16:00:00",-2972,"Expired",1977,1,317192.4,990,"R2. Jiji ORB Call Butterfly",5,0,0.34,0.411,24.62,23.12,-13,30.85,242.42,0
"2023-03-16","09:45:00",3878.46,"1 Mar 16 3765 P BTO 0.35",-35,3960.28,"2023-03-16","16:00:00",0,"Expired",-35,1,316597.9,35,"Blackswan hedge",0,0,0,0,26.72,23.12,-13,-0.47,14.29,-100
"2023-03-16","09:35:00",3871.11,"1 Mar 16 3830 P STO 6.20 | 1 Mar 16 3910 C STO 5.65 | 1 Mar 16 3805 P BTO 2.60 | 1 Mar 16 3935 C BTO 2.05",700,3960.28,"2023-03-16","16:00:00",2500,"Expired",-1805,1,314792.9,1800,"VIX UP 9:35 Iron Condor 20 DELTA 25 WIDE - Mx GAP Version",5,0,2.55,2.006,27.11,23.12,-13,-7.82,32.86,-260
"2023-03-15","09:45:00",3875.31,"1 Mar 15 3730 P BTO 0.35",-35,3891.93,"2023-03-15","16:00:00",0,"Expired",-35,1,316000.9,35,"Blackswan hedge",0,0,0,0,26.51,25.78,-42.55,-1.43,57.14,-100
"2023-03-15","09:32:00",3864.14,"2 May 5 3575 P STO 47.45 | 1 May 5 3625 P BTO 56.60 | 1 May 5 3475 P BTO 32.80",525,3993.42,"2023-03-21","09:32:00",255,"Profit Target",260,1,317680.4,4475,"BWB Gap Down - Max 3 Open",5,5,1.06,1.054,26.85,22.57,-42.55,-12.6,56.19,-28.57
"2023-03-14","11:15:00",3931.96,"2 Mar 14 3955 C STO 2.80 | 1 Mar 14 3925 C BTO 15.75 | 1 Mar 14 3985 C BTO 0.35",-1060,3919.29,"2023-03-14","16:00:00",0,"Expired",-1065,1,313936.5,1060,"R9. MAD ORB Replacement Bfly",5,0,0.35,1,22.46,23.72,38.25,37.95,7.55,-100
"2023-03-14","10:45:00",3927.08,"1 Mar 14 3925 C BTO 14.10 | 1 Mar 14 4005 C BTO 0.20 | 2 Mar 14 3965 C STO 1.50",-1135,3919.29,"2023-03-14","16:00:00",0,"Expired",-1140,1,315001.5,1135,"R2. Jiji ORB Call Butterfly",5,0,0.21,1,22.54,23.72,38.25,33.07,32.6,-100
